	winner	outcome	loser	duration	matchtype	date	city	state
0	Kurt Angle	def. (pin)	The Godfather		&nbsp;	Dec 4th 1999	New York	New York
1	The British Bulldog	def. (pin)	Christian		&nbsp;	Dec 4th 1999	New York	New York
2	Crash Holly	def.	Bradshaw		tag team battle royale	Dec 4th 1999	New York	New York
3	Rikishi	def. (pin)	Shawn Stasiak		&nbsp;	Dec 4th 1999	New York	New York
4	X-Pac	def. (pin)	Test		&nbsp;	Dec 4th 1999	New York	New York
5	Jeff Hardy	def. (pin)	Chris Jericho		handicap tag	Dec 4th 1999	New York	New York
6	Al Snow	def. (pin)	Val Venis		&nbsp;	Dec 4th 1999	New York	New York
7	The Big Show	def. (pin)	Triple H		&nbsp;	Dec 4th 1999	New York	New York
8	Kane	def. (pin)	Viscera		&nbsp;	Dec 4th 1999	New York	New York
9	Mankind	def. (DQ)	Billy Gunn		&nbsp;	Dec 4th 1999	New York	New York
0	Val Venis	def. (pin)	Prince Albert		&nbsp;	Nov 30th 1999	Anaheim	California
1	TAKA Michinoku	def. (pin)	Mark Henry		&nbsp;	Nov 30th 1999	Anaheim	California
2	Big Boss Man	def. (pin)	The Godfather		hardcore	Nov 30th 1999	Anaheim	California
3	Bradshaw	draw (NC)	Joey Abs		handicap tag	Nov 30th 1999	Anaheim	California
0	Viscera	def. (CO)	Kane		&nbsp;	Nov 30th 1999	Anaheim	California
1	Bubba Ray Dudley	def. (pin)	Christian		&nbsp;	Nov 30th 1999	Anaheim	California
2	The British Bulldog	def. (DQ)	D-Lo Brown		&nbsp;	Nov 30th 1999	Anaheim	California
3	Chris Jericho	def. (pin)	Mankind		&nbsp;	Nov 30th 1999	Anaheim	California
4	Kurt Angle	def. (pin)	Mosh		&nbsp;	Nov 30th 1999	Anaheim	California
5	Rikishi	def. (pin)	Crash Holly		&nbsp;	Nov 30th 1999	Anaheim	California
6	The Rock	def. (pin)	Al Snow		&nbsp;	Nov 30th 1999	Anaheim	California
7	Jeff Hardy	def. (pin)	Billy Gunn		6-person tag	Nov 30th 1999	Anaheim	California
0	D-Lo Brown	def. (pin)	Joey Abs	04:23	&nbsp;	Nov 29th 1999	Los Angeles	California
1	Mosh	def. (pin)	Sho Funaki	04:20	&nbsp;	Nov 29th 1999	Los Angeles	California
2	Mideon	def. (pin)	Shawn Stasiak	01:46	&nbsp;	Nov 29th 1999	Los Angeles	California
0	Big Boss Man	def. (pin)	Kane		&nbsp;	Nov 29th 1999	Los Angeles	California
1	Edge	def. (pin)	Matt Hardy		&nbsp;	Nov 29th 1999	Los Angeles	California
2	Steve Blackman	def. (pin)	The Godfather		&nbsp;	Nov 29th 1999	Los Angeles	California
3	Grandmaster Sexay	def. (pin)	Crash Holly		&nbsp;	Nov 29th 1999	Los Angeles	California
4	Test	def. (pin)	Triple H		&nbsp;	Nov 29th 1999	Los Angeles	California
5	Kurt Angle	def. (pin)	Val Venis		&nbsp;	Nov 29th 1999	Los Angeles	California
6	Billy Gunn	def. (DQ)	Kane		6-person tag	Nov 29th 1999	Los Angeles	California
0	Prince Albert	def. (pin)	Mark Henry		&nbsp;	Nov 23rd 1999	Rochester	New York
1	Gangrel	def. (pin)	Steve Blackman		&nbsp;	Nov 23rd 1999	Rochester	New York
2	Sho Funaki	def. (pin)	Mosh		&nbsp;	Nov 23rd 1999	Rochester	New York
3	Bradshaw	def. (pin)	Christian		three-way tag	Nov 23rd 1999	Rochester	New York
0	The Big Show	def. (pin)	Chris Jericho		&nbsp;	Nov 23rd 1999	Rochester	New York
1	Kurt Angle	def. (pin)	D-Lo Brown		&nbsp;	Nov 23rd 1999	Rochester	New York
2	Val Venis	def. (DQ)	The British Bulldog		&nbsp;	Nov 23rd 1999	Rochester	New York
3	Big Boss Man	def. (pin)	Kane		hardcore	Nov 23rd 1999	Rochester	New York
4	Mankind	def. (pin)	Crash Holly		&nbsp;	Nov 23rd 1999	Rochester	New York
5	Rikishi	def. (pin)	Joey Abs		&nbsp;	Nov 23rd 1999	Rochester	New York
6	Jacqueline	def. (pin)	Ivory		"""Gravy Bowl"""	Nov 23rd 1999	Rochester	New York
7	The Godfather	def. (pin)	Al Snow		&nbsp;	Nov 23rd 1999	Rochester	New York
8	Billy Gunn	def.	Jeff Hardy		steel cage (2 on 2)	Nov 23rd 1999	Rochester	New York
9	Triple H	def. (pin)	Shane McMahon		&nbsp;	Nov 23rd 1999	Rochester	New York
0	D-Lo Brown	def.	Shawn Stasiak		&nbsp;	Nov 22nd 1999	Syracuse	New York
1	Mideon	def. (pin)	Lou Marconi		&nbsp;	Nov 22nd 1999	Syracuse	New York
0	Crash Holly	def. (pin)	Al Snow		&nbsp;	Nov 22nd 1999	Syracuse	New York
1	Kurt Angle	def. (pin)	Mark Henry		&nbsp;	Nov 22nd 1999	Syracuse	New York
2	Chris Jericho	def. (pin)	The Godfather		&nbsp;	Nov 22nd 1999	Syracuse	New York
3	Christian	def. (pin)	Bubba Ray Dudley		&nbsp;	Nov 22nd 1999	Syracuse	New York
4	X-Pac	def. (pin)	Jeff Hardy		&nbsp;	Nov 22nd 1999	Syracuse	New York
5	The Big Show	def. (CO)	Kane		&nbsp;	Nov 22nd 1999	Syracuse	New York
6	Grandmaster Sexay	def. (DQ)	The British Bulldog		&nbsp;	Nov 22nd 1999	Syracuse	New York
7	Test	def. (pin)	Road Dogg		&nbsp;	Nov 22nd 1999	Syracuse	New York
8	Mankind	def. (pin)	Big Boss Man		&nbsp;	Nov 22nd 1999	Syracuse	New York
9	Triple H	draw (NC)	Bradshaw		no holds barred handicap tag	Nov 22nd 1999	Syracuse	New York
0	Mosh	def. (pin)	Shawn Stasiak		&nbsp;	Nov 16th 1999	Cincinnati	Ohio
1	Steve Blackman	def. (pin)	Mideon		&nbsp;	Nov 16th 1999	Cincinnati	Ohio
2	Rikishi	def. (pin)	Tracy Smothers		&nbsp;	Nov 16th 1999	Cincinnati	Ohio
3	D-Von Dudley	def. (pin)	D-Lo Brown		&nbsp;	Nov 16th 1999	Cincinnati	Ohio
4	Sho Funaki	def. (DQ)	Bradshaw		technical wrestling tag	Nov 16th 1999	Cincinnati	Ohio
0	Grandmaster Sexay	def. (pin)	Christian	04:14	&nbsp;	Nov 16th 1999	Cincinnati	Ohio
1	Kurt Angle	def. (pin)	Gangrel	02:34	&nbsp;	Nov 16th 1999	Cincinnati	Ohio
2	The British Bulldog	def. (pin)	The Godfather	02:06	&nbsp;	Nov 16th 1999	Cincinnati	Ohio
3	The Big Show	def. (pin)	Hardcore Holly	01:30	&nbsp;	Nov 16th 1999	Cincinnati	Ohio
4	Kane	def. (pin)	Viscera	02:02	&nbsp;	Nov 16th 1999	Cincinnati	Ohio
5	Ivory	def. (pin)	Jacqueline	04:35	three-way hardcore	Nov 16th 1999	Cincinnati	Ohio
6	Chris Jericho	def. (pin)	Mark Henry	00:44	&nbsp;	Nov 16th 1999	Cincinnati	Ohio
7	Billy Gunn	def. (pin)	Jeff Hardy	04:49	&nbsp;	Nov 16th 1999	Cincinnati	Ohio
8	The Rock	def. (pin)	Big Boss Man	03:06	&nbsp;	Nov 16th 1999	Cincinnati	Ohio
0	D-Lo Brown	def. (pin)	Mark Henry	03:55	&nbsp;	Nov 15th 1999	Pittsburgh	Pennsylvania
1	Grandmaster Sexay	def. (pin)	Edge	05:21	&nbsp;	Nov 15th 1999	Pittsburgh	Pennsylvania
2	Bubba Ray Dudley	def. (pin)	Jeff Hardy	04:34	four-way tag	Nov 15th 1999	Pittsburgh	Pennsylvania
3	Rikishi	def. (pin)	Crash Holly	02:15	&nbsp;	Nov 15th 1999	Pittsburgh	Pennsylvania
0	Mankind	def. (sub)	Val Venis	04:51	&nbsp;	Nov 15th 1999	Pittsburgh	Pennsylvania
1	Kurt Angle	def. (pin)	The Godfather	02:58	&nbsp;	Nov 15th 1999	Pittsburgh	Pennsylvania
2	Gangrel	def. (pin)	Chris Jericho	01:27	&nbsp;	Nov 15th 1999	Pittsburgh	Pennsylvania
3	The Big Show	def. (DQ)	The British Bulldog	00:33	&nbsp;	Nov 15th 1999	Pittsburgh	Pennsylvania
4	Road Dogg	def. (pin)	Al Snow	04:14	&nbsp;	Nov 15th 1999	Pittsburgh	Pennsylvania
5	Test	def. (pin)	Billy Gunn	04:30	&nbsp;	Nov 15th 1999	Pittsburgh	Pennsylvania
6	Triple H	def. (DQ)	Kane	04:42	&nbsp;	Nov 15th 1999	Pittsburgh	Pennsylvania
7	Big Boss Man	def. (pin)	The Rock	04:41	hardcore	Nov 15th 1999	Pittsburgh	Pennsylvania
0	D-Lo Brown	def. (pin)	Bradshaw	09:36	"""Survivor Series"""	Nov 14th 1999	Detroit	Michigan
1	Kurt Angle	def. (pin)	Shawn Stasiak	05:56	&nbsp;	Nov 14th 1999	Detroit	Michigan
2	Gangrel	def. (pin)	Joey Abs	09:10	"""Survivor Series"""	Nov 14th 1999	Detroit	Michigan
3	Debra	def. (pin)	Ivory	01:53	8-person tag	Nov 14th 1999	Detroit	Michigan
4	Kane	def. (DQ)	X-Pac	04:14	&nbsp;	Nov 14th 1999	Detroit	Michigan
5	The Big Show	def. (pin)	Big Boss Man	01:27	"handicap ""Survivor Series"""	Nov 14th 1999	Detroit	Michigan
6	Chyna	def. (pin)	Chris Jericho	13:45	&nbsp;	Nov 14th 1999	Detroit	Michigan
7	Crash Holly	def. (pin)	Christian	14:26	"""Survivor Series"""	Nov 14th 1999	Detroit	Michigan
8	Mr. Ass	def. (pin)	Al Snow	13:59	&nbsp;	Nov 14th 1999	Detroit	Michigan
9	The Big Show	def. (pin)	The Rock	16:15	triple-threat	Nov 14th 1999	Detroit	Michigan
0	Hardcore Holly	def. (pin)	Edge		&nbsp;	Nov 9th 1999	Baltimore	Maryland
1	Bubba Ray Dudley	def. (pin)	D-Lo Brown		&nbsp;	Nov 9th 1999	Baltimore	Maryland
2	Val Venis	draw (NC)	The British Bulldog		&nbsp;	Nov 9th 1999	Baltimore	Maryland
3	Big Boss Man	def. (pin)	Faarooq		hardcore	Nov 9th 1999	Baltimore	Maryland
4	Grandmaster Sexay	def. (pin)	Jeff Hardy		&nbsp;	Nov 9th 1999	Baltimore	Maryland
5	Tori	draw (NC)	Ivory		&nbsp;	Nov 9th 1999	Baltimore	Maryland
6	Kane	def. (pin)	Billy Gunn		8-person tag elimination	Nov 9th 1999	Baltimore	Maryland
0	Crash Holly	def.	Mark Henry		four-way	Nov 8th 1999	State College	Pennsylvania
1	Matt Hardy	def.	D-Von Dudley		&nbsp;	Nov 8th 1999	State College	Pennsylvania
2	D-Lo Brown	def.	Steve Blackman		&nbsp;	Nov 8th 1999	State College	Pennsylvania
3	Rikishi	def.	Julio Fantastico		&nbsp;	Nov 8th 1999	State College	Pennsylvania
0	Billy Gunn	def. (pin)	Al Snow		&nbsp;	Nov 8th 1999	State College	Pennsylvania
1	The Godfather	def. (CO)	Val Venis		&nbsp;	Nov 8th 1999	State College	Pennsylvania
2	Christian	def. (pin)	Joey Abs		8-person tag	Nov 8th 1999	State College	Pennsylvania
3	The Rock	def. (pin)	X-Pac		&nbsp;	Nov 8th 1999	State College	Pennsylvania
4	Big Boss Man	def. (pin)	Kane		&nbsp;	Nov 8th 1999	State College	Pennsylvania
5	Crash Holly	def. (pin)	Grandmaster Sexay		&nbsp;	Nov 8th 1999	State College	Pennsylvania
6	Triple H	def. (CO)	Test		&nbsp;	Nov 8th 1999	State College	Pennsylvania
0	Steve Blackman	def.	Julio Fantastico		&nbsp;	Nov 2nd 1999	Philadelphia	Pennsylvania
1	Bubba Ray Dudley	def. (pin)	Sho Funaki		&nbsp;	Nov 2nd 1999	Philadelphia	Pennsylvania
2	Val Venis	def. (pin)	Christian		&nbsp;	Nov 2nd 1999	Philadelphia	Pennsylvania
3	Bradshaw	draw (DDQ)	Mideon		&nbsp;	Nov 2nd 1999	Philadelphia	Pennsylvania
0	Al Snow	def. (pin)	Crash Holly		&nbsp;	Nov 2nd 1999	Philadelphia	Pennsylvania
1	D-Lo Brown	def. (pin)	Test		&nbsp;	Nov 2nd 1999	Philadelphia	Pennsylvania
2	Jeff Hardy	def. (pin)	Grandmaster Sexay		&nbsp;	Nov 2nd 1999	Philadelphia	Pennsylvania
3	Edge	def. (DQ)	The British Bulldog		&nbsp;	Nov 2nd 1999	Philadelphia	Pennsylvania
4	The Godfather	def. (pin)	Chris Jericho		&nbsp;	Nov 2nd 1999	Philadelphia	Pennsylvania
5	The Big Show	draw (DCO)	Big Boss Man		&nbsp;	Nov 2nd 1999	Philadelphia	Pennsylvania
6	Billy Gunn	def. (pin)	Kane		8-person tag elimination	Nov 2nd 1999	Philadelphia	Pennsylvania
0	The British Bulldog	def.	The Godfather		&nbsp;	Nov 1st 1999	Washington	DC
1	Bradshaw	def.	Mideon		&nbsp;	Nov 1st 1999	Washington	DC
2	D-Lo Brown	def.	Sho Funaki		&nbsp;	Nov 1st 1999	Washington	DC
3	Steve Blackman	def.	Shawn Stasiak		&nbsp;	Nov 1st 1999	Washington	DC
0	The Rock	draw (NC)	Road Dogg		&nbsp;	Nov 1st 1999	Washington	DC
1	Christian	def. (pin)	Crash Holly		8-person tag	Nov 1st 1999	Washington	DC
2	Al Snow	def. (pin)	Big Boss Man		&nbsp;	Nov 1st 1999	Washington	DC
3	Chyna	def. (pin)	Stevie Richards		&nbsp;	Nov 1st 1999	Washington	DC
4	Steve Austin	def. (pin)	Billy Gunn		&nbsp;	Nov 1st 1999	Washington	DC
5	Test	def. (CO)	Val Venis		&nbsp;	Nov 1st 1999	Washington	DC
6	Kane	draw (NC)	X-Pac		&nbsp;	Nov 1st 1999	Washington	DC
7	Mosh	def. (pin)	Bubba Ray Dudley		&nbsp;	Nov 1st 1999	Washington	DC
8	Triple H	def. (pin)	Shane McMahon		&nbsp;	Nov 1st 1999	Washington	DC
0	The Godfather	def.	Viscera		&nbsp;	Oct 30th 1999	New York	New York
1	D-Lo Brown	def.	Mideon		&nbsp;	Oct 30th 1999	New York	New York
2	The Big Show	def. (DQ)	Big Boss Man		&nbsp;	Oct 30th 1999	New York	New York
3	Crash Holly	def.	Billy Gunn		&nbsp;	Oct 30th 1999	New York	New York
4	Mankind	def.	Val Venis		&nbsp;	Oct 30th 1999	New York	New York
5	The British Bulldog	def.	Test		&nbsp;	Oct 30th 1999	New York	New York
6	X-Pac	def.	Kane		&nbsp;	Oct 30th 1999	New York	New York
7	The Rock	def.	Chris Jericho		&nbsp;	Oct 30th 1999	New York	New York
8	Christian	def.	Bradshaw		8-person tag	Oct 30th 1999	New York	New York
9	Steve Austin	def. (DQ)	Triple H		&nbsp;	Oct 30th 1999	New York	New York
0	The Godfather	def. (pin)	The Blue Meanie		&nbsp;	Oct 26th 1999	Springfield	Massachusetts
1	Mideon	def. (pin)	Shawn Stasiak		&nbsp;	Oct 26th 1999	Springfield	Massachusetts
2	Joey Abs	def. (pin)	Mosh		handicap tag	Oct 26th 1999	Springfield	Massachusetts
3	Bradshaw	draw (NC)	Crash Holly		no holds barred tag	Oct 26th 1999	Springfield	Massachusetts
0	Grandmaster Sexay	def. (pin)	Christian		&nbsp;	Oct 26th 1999	Springfield	Massachusetts
1	Stevie Richards	def. (pin)	Chris Jericho		&nbsp;	Oct 26th 1999	Springfield	Massachusetts
2	The British Bulldog	def. (pin)	D-Lo Brown		&nbsp;	Oct 26th 1999	Springfield	Massachusetts
3	Bubba Ray Dudley	def.	Kane		&nbsp;	Oct 26th 1999	Springfield	Massachusetts
4	Jeff Hardy	def.	Mark Henry		&nbsp;	Oct 26th 1999	Springfield	Massachusetts
5	Al Snow	def. (DQ)	Big Boss Man		&nbsp;	Oct 26th 1999	Springfield	Massachusetts
6	Mankind	def. (sub)	Val Venis		&nbsp;	Oct 26th 1999	Springfield	Massachusetts
0	The Blue Meanie	def.	Tom O&#39;Sullivan		&nbsp;	Oct 25th 1999	Providence	Rhode Island
1	Mosh	def.	Dukes Dalton		&nbsp;	Oct 25th 1999	Providence	Rhode Island
2	Val Venis	def.	Shawn Stasiak		&nbsp;	Oct 25th 1999	Providence	Rhode Island
3	Gangrel	draw (DCO)	Al Snow		&nbsp;	Oct 25th 1999	Providence	Rhode Island
0	Viscera	def. (pin)	The Godfather		&nbsp;	Oct 25th 1999	Providence	Rhode Island
1	Christian	def. (DQ)	Jeff Hardy		&nbsp;	Oct 25th 1999	Providence	Rhode Island
2	Ivory	def. (pin)	The Fabulous Moolah		&nbsp;	Oct 25th 1999	Providence	Rhode Island
3	The Big Show	draw (NC)	Prince Albert		&nbsp;	Oct 25th 1999	Providence	Rhode Island
4	Chyna	def. (pin)	Chris Jericho		&nbsp;	Oct 25th 1999	Providence	Rhode Island
5	Mankind	def. (DQ)	Triple H		&nbsp;	Oct 25th 1999	Providence	Rhode Island
6	Kane	def. (DQ)	Bubba Ray Dudley		&nbsp;	Oct 25th 1999	Providence	Rhode Island
7	Test	draw (NC)	The British Bulldog		steel cage	Oct 25th 1999	Providence	Rhode Island
8	Steve Austin	def. (DQ)	Billy Gunn		&nbsp;	Oct 25th 1999	Providence	Rhode Island
0	Kane	def. (pin)	Mosh	04:17	&nbsp;	Oct 19th 1999	Louisville	Kentucky
1	Prince Albert	def. (pin)	Stevie Richards	02:36	&nbsp;	Oct 19th 1999	Louisville	Kentucky
2	Gangrel	def. (pin)	Steve Blackman	03:27	&nbsp;	Oct 19th 1999	Louisville	Kentucky
3	D-Lo Brown	def. (pin)	Chris Jericho	05:28	&nbsp;	Oct 19th 1999	Louisville	Kentucky
0	Christian	def. (pin)	Joey Abs	02:43	handicap tag	Oct 19th 1999	Louisville	Kentucky
1	Triple H	def. (pin)	Al Snow	04:22	&nbsp;	Oct 19th 1999	Louisville	Kentucky
2	Mankind	draw (NC)	The Rock	06:00	&nbsp;	Oct 19th 1999	Louisville	Kentucky
3	The Fabulous Moolah	draw (NC)	Mae Young	02:57	&nbsp;	Oct 19th 1999	Louisville	Kentucky
4	Crash Holly	def. (pin)	Jeff Hardy	03:54	&nbsp;	Oct 19th 1999	Louisville	Kentucky
5	The Big Show	draw (NC)	Big Boss Man		&nbsp;	Oct 19th 1999	Louisville	Kentucky
6	Mark Henry	def. (pin)	Mideon	01:30	&nbsp;	Oct 19th 1999	Louisville	Kentucky
7	Steve Austin	def. (pin)	Val Venis	09:57	&nbsp;	Oct 19th 1999	Louisville	Kentucky
0	Stevie Richards	def.	Steve Blackman		&nbsp;	Oct 18th 1999	Columbus	Ohio
1	Prince Albert	def.	Shawn Stasiak		&nbsp;	Oct 18th 1999	Columbus	Ohio
2	Luna Vachon	def.	Jacqueline		&nbsp;	Oct 18th 1999	Columbus	Ohio
3	D-Lo Brown	def.	Rob Conway		&nbsp;	Oct 18th 1999	Columbus	Ohio
0	Kane	def. (pin)	Bubba Ray Dudley	03:45	&nbsp;	Oct 18th 1999	Columbus	Ohio
1	Viscera	def. (pin)	The Godfather	02:09	&nbsp;	Oct 18th 1999	Columbus	Ohio
2	Test	def. (DQ)	The British Bulldog	02:17	&nbsp;	Oct 18th 1999	Columbus	Ohio
3	Val Venis	def. (pin)	Al Snow	04:39	&nbsp;	Oct 18th 1999	Columbus	Ohio
4	Big Boss Man	def. (forfeit)	The Big Show		hardcore	Oct 18th 1999	Columbus	Ohio
5	Billy Gunn	def. (pin)	Bradshaw	04:58	&nbsp;	Oct 18th 1999	Columbus	Ohio
6	Crash Holly	def. (pin)	Mankind	07:30	&nbsp;	Oct 18th 1999	Columbus	Ohio
0	The Godfather	def. (pin)	Mideon	07:31	&nbsp;	Oct 17th 1999	Cleveland	Ohio
1	The Fabulous Moolah	def. (pin)	Ivory	03:01	&nbsp;	Oct 17th 1999	Cleveland	Ohio
2	Crash Holly	def. (DQ)	Mr. Ass	10:11	&nbsp;	Oct 17th 1999	Cleveland	Ohio
3	Chyna	def. (pin)	Jeff Jarrett	08:37	"""Good Housekeeping"""	Oct 17th 1999	Cleveland	Ohio
4	The Rock	def. (pin)	The British Bulldog	06:20	&nbsp;	Oct 17th 1999	Cleveland	Ohio
5	Jeff Hardy	def.	Christian	16:30	tag team ladder	Oct 17th 1999	Cleveland	Ohio
6	Val Venis	def. (pin)	Mankind	09:26	&nbsp;	Oct 17th 1999	Cleveland	Ohio
7	X-Pac	def. (pin)	Bradshaw	10:08	fatal 4-way elimination	Oct 17th 1999	Cleveland	Ohio
8	Triple H	def. (pin)	Steve Austin	21:53	Anything Goes	Oct 17th 1999	Cleveland	Ohio
0	Steve Blackman	def. (sub)	TAKA Michinoku		&nbsp;	Oct 12th 1999	Birmingham	Alabama
1	D-Lo Brown	def. (pin)	Prince Albert		&nbsp;	Oct 12th 1999	Birmingham	Alabama
2	Bubba Ray Dudley	def. (pin)	Mosh		&nbsp;	Oct 12th 1999	Birmingham	Alabama
0	Bradshaw	def.	Kane		handicap tag	Oct 12th 1999	Birmingham	Alabama
1	Chris Jericho	def. (pin)	Curtis Hughes		&nbsp;	Oct 12th 1999	Birmingham	Alabama
2	Big Boss Man	def. (pin)	Al Snow		triple-threat hardcore	Oct 12th 1999	Birmingham	Alabama
3	Val Venis	def. (pin)	Stevie Richards		&nbsp;	Oct 12th 1999	Birmingham	Alabama
4	Jeff Hardy	def. (pin)	Christian		&nbsp;	Oct 12th 1999	Birmingham	Alabama
5	The Godfather	def. (pin)	Mideon		&nbsp;	Oct 12th 1999	Birmingham	Alabama
6	Mankind	def. (pin)	Billy Gunn		&nbsp;	Oct 12th 1999	Birmingham	Alabama
0	Gangrel	def. (pin)	Shawn Stasiak		&nbsp;	Oct 11th 1999	Atlanta	Georgia
1	Bubba Ray Dudley	def. (pin)	Mideon		&nbsp;	Oct 11th 1999	Atlanta	Georgia
2	Prince Albert	def. (pin)	Stevie Richards		&nbsp;	Oct 11th 1999	Atlanta	Georgia
0	Billy Gunn	def. (pin)	Crash Holly	00:48	&nbsp;	Oct 11th 1999	Atlanta	Georgia
1	Ivory	def. (DQ)	Mae Young		&nbsp;	Oct 11th 1999	Atlanta	Georgia
2	Christian	draw (DCO)	Jeff Hardy	04:45	&nbsp;	Oct 11th 1999	Atlanta	Georgia
3	X-Pac	def. (pin)	Faarooq	03:21	&nbsp;	Oct 11th 1999	Atlanta	Georgia
4	Mosh	def. (pin)	Chris Jericho	03:27	&nbsp;	Oct 11th 1999	Atlanta	Georgia
5	The Godfather	def. (pin)	Mark Henry	01:24	"""Ho Jack"""	Oct 11th 1999	Atlanta	Georgia
6	The Big Show	def. (DQ)	Big Boss Man	00:37	&nbsp;	Oct 11th 1999	Atlanta	Georgia
7	Jim Ross	draw (NC)	Chyna		&nbsp;	Oct 11th 1999	Atlanta	Georgia
8	Mankind	draw (NC)	The British Bulldog		&nbsp;	Oct 11th 1999	Atlanta	Georgia
0	The Godfather	def. (pin)	J. R. Ryder		&nbsp;	Oct 5th 1999	Uniondale	New York
1	Steve Blackman	def. (sub)	Chaz		&nbsp;	Oct 5th 1999	Uniondale	New York
2	Bubba Ray Dudley	def. (pin)	Chris Jericho		&nbsp;	Oct 5th 1999	Uniondale	New York
0	Kane	def. (pin)	Mideon	02:41	&nbsp;	Oct 5th 1999	Uniondale	New York
1	Hardcore Holly	def. (pin)	Road Dogg	05:14	&nbsp;	Oct 5th 1999	Uniondale	New York
2	Jeff Hardy	def. (pin)	Christian	06:12	"""Texas Tornado"" tag"	Oct 5th 1999	Uniondale	New York
3	Ivory	def.	Miss Kitty		mud wrestling	Oct 5th 1999	Uniondale	New York
4	Mankind	draw (NC)	The British Bulldog	06:15	&nbsp;	Oct 5th 1999	Uniondale	New York
5	The Big Show	def. (DQ)	Big Boss Man	02:25	&nbsp;	Oct 5th 1999	Uniondale	New York
6	The Rock	def. (pin)	Val Venis	10:14	&nbsp;	Oct 5th 1999	Uniondale	New York
0	The Godfather	def.	Big Boss Man		&nbsp;	Oct 4th 1999	East Rutherford	New Jersey
1	The Big Show	def.	Chaz		&nbsp;	Oct 4th 1999	East Rutherford	New Jersey
2	Al Snow	def.	Steve Blackman		hardcore	Oct 4th 1999	East Rutherford	New Jersey
3	Gangrel	def.	Inferno Kid		&nbsp;	Oct 4th 1999	East Rutherford	New Jersey
0	Bradshaw	def. (pin)	Billy Gunn		fatal 4-way tag	Oct 4th 1999	East Rutherford	New Jersey
1	Christian	def. (pin)	Jeff Hardy	04:21	&nbsp;	Oct 4th 1999	East Rutherford	New Jersey
2	Mae Young	def. (pin)	Ivory		&nbsp;	Oct 4th 1999	East Rutherford	New Jersey
3	Chyna	def. (DQ)	The British Bulldog		&nbsp;	Oct 4th 1999	East Rutherford	New Jersey
4	Bubba Ray Dudley	def. (pin)	Mankind		&nbsp;	Oct 4th 1999	East Rutherford	New Jersey
5	The Rock	def. (pin)	Chris Jericho		&nbsp;	Oct 4th 1999	East Rutherford	New Jersey
0	Christian	def. (pin)	Crash Holly	04:39	dark &nbsp;	Oct 2nd 1999	Birmingham	England
1	Jeff Jarrett	def. (pin)	D-Lo Brown	06:12	&nbsp;	Oct 2nd 1999	Birmingham	England
2	The Godfather	def. (pin)	Gangrel	06:19	&nbsp;	Oct 2nd 1999	Birmingham	England
3	Val Venis	def. (pin)	Mark Henry	03:47	&nbsp;	Oct 2nd 1999	Birmingham	England
4	Ivory	def. (pin)	Jacqueline	06:51	fatal 4-way	Oct 2nd 1999	Birmingham	England
5	Chris Jericho	def. (pin)	Road Dogg	11:58	&nbsp;	Oct 2nd 1999	Birmingham	England
6	Chyna	def. (DQ)	Jeff Jarrett	04:28	&nbsp;	Oct 2nd 1999	Birmingham	England
7	Kane	def. (pin)	The Big Show	08:38	no disqualification	Oct 2nd 1999	Birmingham	England
8	The British Bulldog	def. (pin)	X-Pac	05:23	&nbsp;	Oct 2nd 1999	Birmingham	England
9	Christian	def. (pin)	Bradshaw	08:42	triple-threat tag	Oct 2nd 1999	Birmingham	England
10	Triple H	def.	The Rock	20:33	steel cage	Oct 2nd 1999	Birmingham	England
0	Viscera	def. (pin)	Chaz		&nbsp;	Sep 28th 1999	Richmond	Virginia
1	Al Snow	def. (pin)	Mideon		hardcore	Sep 28th 1999	Richmond	Virginia
2	The Godfather	def. (DQ)	Gangrel		&nbsp;	Sep 28th 1999	Richmond	Virginia
0	Road Dogg	draw (NC)	Chris Jericho		&nbsp;	Sep 28th 1999	Richmond	Virginia
1	Christian	def. (pin)	Jeff Hardy		&nbsp;	Sep 28th 1999	Richmond	Virginia
2	The Big Show	draw (NC)	D-Lo Brown		&nbsp;	Sep 28th 1999	Richmond	Virginia
3	Kane	def. (pin)	Bubba Ray Dudley		triple-threat tag elimination	Sep 28th 1999	Richmond	Virginia
4	The British Bulldog	draw (NC)	Triple H		&nbsp;	Sep 28th 1999	Richmond	Virginia
0	The Big Show	def. (DQ)	Jeff Jarrett		&nbsp;	Sep 28th 1999	Greensboro	North Carolina
1	D-Lo Brown	def. (DQ)	Steve Blackman		&nbsp;	Sep 28th 1999	Greensboro	North Carolina
2	Billy Gunn	def. (DQ)	Kane		&nbsp;	Sep 28th 1999	Greensboro	North Carolina
3	Mae Young	def.	Ivory		handicap evening gown	Sep 28th 1999	Greensboro	North Carolina
4	Chyna	def. (pin)	Jeff Jarrett		&nbsp;	Sep 28th 1999	Greensboro	North Carolina
5	The Rock	draw (NC)	Triple H		&nbsp;	Sep 28th 1999	Greensboro	North Carolina
0	The Godfather	def.	Mark Henry		&nbsp;	Sep 27th 1999	Greensboro	North Carolina
1	Test	def.	Gangrel		&nbsp;	Sep 27th 1999	Greensboro	North Carolina
2	Shawn Stasiak	def.	Murray Happer		&nbsp;	Sep 27th 1999	Greensboro	North Carolina
0	Val Venis	def. (pin)	Steve Blackman	06:33	&nbsp;	Sep 26th 1999	Charlotte	North Carolina
